source_record_id,role,repository,accession,url,is_direct,file_type,size_bytes,size_basis,count_in_storage,retrieved_date,notes
humanbrain,raw,ENA,SRR26212932,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/032/SRR26212932/SRR26212932_1.fastq.gz,true,FASTQ,12863710148,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,raw,ENA,SRR26212932,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/032/SRR26212932/SRR26212932_2.fastq.gz,true,FASTQ,12789317019,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,raw,ENA,SRR26212933,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/033/SRR26212933/SRR26212933_1.fastq.gz,true,FASTQ,22814906534,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,raw,ENA,SRR26212933,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/033/SRR26212933/SRR26212933_2.fastq.gz,true,FASTQ,22699988273,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,raw,ENA,SRR26212934,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/034/SRR26212934/SRR26212934_1.fastq.gz,true,FASTQ,18026314995,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,raw,ENA,SRR26212934,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/034/SRR26212934/SRR26212934_2.fastq.gz,true,FASTQ,17914858129,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,raw,ENA,SRR26212935,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/035/SRR26212935/SRR26212935_1.fastq.gz,true,FASTQ,16689983552,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,raw,ENA,SRR26212935,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/035/SRR26212935/SRR26212935_2.fastq.gz,true,FASTQ,16566227004,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,raw,ENA,SRR26212940,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/040/SRR26212940/SRR26212940_1.fastq.gz,true,FASTQ,12494094362,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,raw,ENA,SRR26212940,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR262/040/SRR26212940/SRR26212940_2.fastq.gz,true,FASTQ,12391748399,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrain,processed,GEO,GSE244618,https://ftp.ncbi.nlm.nih.gov/geo/series/GSE244nnn/GSE244618/suppl/GSE244618_RAW.tar,true,TAR,402900213760,exact GEO file listing,true,2026-08-01,
humanbraindev,raw,repository,,https://ega-archive.org/studies/EGAS00001007472,false,repository landing page,0,not exposed,false,2026-08-01,
humanbraindev,raw,EGA,EGAD00001011300,https://ega-archive.org/datasets/EGAD00001011300,false,BAM,7523077297528,exact sum of EGA file metadata,true,2026-08-01,Controlled access; authorization is required to download.
humanbraindev,processed,author/repository,,https://github.com/linnarsson-lab/fetal_brain_multiomics,false,download page,0,not exposed,false,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/hozow8gaub1rjckgp93lp/Pool_peaks.loom.gz?rlkey=ssp97d68ktyv8ohpsf0mwxlz9&st=ub33iuq1&dl=1,true,LOOM,33447472532,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/zotdkbjwcr7gjoif7ow3l/Pool_peaks.agg.loom.gz?rlkey=gu9ropm9qx5dqy1llsxvds5dl&st=o4077q29&dl=1,true,LOOM,1379663211,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/vu2m6tfxzpahopk85q0bx/Pool_RNA.loom.gz?rlkey=kui3mr83ukojzjg4zsmobsh10&st=5kxv3oua&dl=1,true,LOOM,15941758760,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/p3phh8n4nhtm4ou8x2r90/Pool_RNA.agg.loom?rlkey=uz6nkgok6blar49owvi7y8kxr&st=9i4j2rod&dl=1,true,LOOM,154890831,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/9ollr4avd508tc6dhx2hv/Pool_GA.loom?rlkey=h2gw3lj9ti7wne0uo29ztjwk0&st=owwrlrsp&dl=1,true,LOOM,54714212662,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/ghl28tz0hqjcivzw3pp6j/Pool_GA.agg.loom?rlkey=i7eofvjjfzlhhc61yxuh3av0f&st=8in77okq&dl=1,true,LOOM,119890688,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/44jjsjcfybnum9xn3b63m/Pool_motifs.agg.loom?rlkey=z6jxocrm2iyjul769f8yrspxo&st=ygy2vo1q&dl=1,true,LOOM,7866825,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/9w3o2ddq6yg19zr5tfka2/Purkinje_RNA.loom.gz?rlkey=t22f4lttc2wocalb8b700knf4&st=eg1vaz5a&dl=1,true,LOOM,4874092566,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/xxyu3ow907b77raszzc1u/Purkinje_RNA.agg.loom?rlkey=hmsref739z3dd53zvrt97fw77&st=s803ih66&dl=1,true,LOOM,9662530,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/j6bilrrbdv907gq5s0ygz/Purkinje_chromVAR.loom?rlkey=bpnbrmxipcqjjaqfhebs7zdxb&st=m70va4j9&dl=1,true,LOOM,1021779510,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/bpqxlgzxsdj4h0f8d2k3y/Purkinje_peaks.loom.gz?rlkey=m0trhqzf3fe8iw5tr5ucrl35i&st=c0ohruf8&dl=1,true,LOOM,4557710271,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/c7gm7slkc8rxlrqgn0oje/Purkinje_peaks.agg.loom?rlkey=xsn9tan47a7qwego2060ygtj3&st=sfbogjjl&dl=1,true,LOOM,358620352,exact HTTP Content-Length,true,2026-08-01,
humanbraindev,processed,Dropbox,,https://www.dropbox.com/scl/fi/n0lzymiyt4u42pzj4vzvj/refdata-cellranger-arc-hg38-final3.tgz?rlkey=3qrgtlpnrwge8zbx7wb9pwxia&st=bl7vnv4c&dl=1,true,TGZ,4701618176,exact HTTP Content-Length,false,2026-08-01,Cell Ranger reference; excluded from dataset storage.
humanbrainscope,raw,repository,,https://www.synapse.org/#!Synapse:syn51111084.5/datasets/,false,repository landing page,0,not exposed,false,2026-08-01,
humanbrainscope,raw,repository,,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1089984,false,repository landing page,0,not exposed,false,2026-08-01,
humanbrainscope,raw,ENA,SRR28397502,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/002/SRR28397502/SRR28397502_1.fastq.gz,true,FASTQ,10731463887,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397502,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/002/SRR28397502/SRR28397502_2.fastq.gz,true,FASTQ,10724353387,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397504,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/004/SRR28397504/SRR28397504_1.fastq.gz,true,FASTQ,11129695688,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397504,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/004/SRR28397504/SRR28397504_2.fastq.gz,true,FASTQ,11166982550,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397510,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/010/SRR28397510/SRR28397510_1.fastq.gz,true,FASTQ,12050371698,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397510,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/010/SRR28397510/SRR28397510_2.fastq.gz,true,FASTQ,12256940947,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397512,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/012/SRR28397512/SRR28397512_1.fastq.gz,true,FASTQ,10915184346,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397512,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/012/SRR28397512/SRR28397512_2.fastq.gz,true,FASTQ,10812672913,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397517,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/017/SRR28397517/SRR28397517_1.fastq.gz,true,FASTQ,10895733444,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397517,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/017/SRR28397517/SRR28397517_2.fastq.gz,true,FASTQ,10729634281,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397522,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/022/SRR28397522/SRR28397522_1.fastq.gz,true,FASTQ,7264982579,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397522,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/022/SRR28397522/SRR28397522_2.fastq.gz,true,FASTQ,9887542730,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397526,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/026/SRR28397526/SRR28397526_1.fastq.gz,true,FASTQ,6977155893,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397526,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/026/SRR28397526/SRR28397526_2.fastq.gz,true,FASTQ,14668203635,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397529,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/029/SRR28397529/SRR28397529_1.fastq.gz,true,FASTQ,12992183270,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397529,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/029/SRR28397529/SRR28397529_2.fastq.gz,true,FASTQ,13008550865,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397541,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/041/SRR28397541/SRR28397541_1.fastq.gz,true,FASTQ,7370308161,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397541,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/041/SRR28397541/SRR28397541_2.fastq.gz,true,FASTQ,15802317179,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397550,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/050/SRR28397550/SRR28397550_1.fastq.gz,true,FASTQ,6731015194,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397550,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/050/SRR28397550/SRR28397550_2.fastq.gz,true,FASTQ,13796912496,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397555,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/055/SRR28397555/SRR28397555_1.fastq.gz,true,FASTQ,7276994467,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397555,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/055/SRR28397555/SRR28397555_2.fastq.gz,true,FASTQ,15594831152,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397558,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/058/SRR28397558/SRR28397558_1.fastq.gz,true,FASTQ,7304286709,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397558,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/058/SRR28397558/SRR28397558_2.fastq.gz,true,FASTQ,11675213611,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397501,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/001/SRR28397501/SRR28397501_1.fastq.gz,true,FASTQ,10727970774,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397501,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/001/SRR28397501/SRR28397501_2.fastq.gz,true,FASTQ,10732547286,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397503,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/003/SRR28397503/SRR28397503_1.fastq.gz,true,FASTQ,9684539253,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397503,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/003/SRR28397503/SRR28397503_2.fastq.gz,true,FASTQ,9707701850,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397505,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/005/SRR28397505/SRR28397505_1.fastq.gz,true,FASTQ,11312863869,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397505,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/005/SRR28397505/SRR28397505_2.fastq.gz,true,FASTQ,11241635147,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397506,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/006/SRR28397506/SRR28397506_1.fastq.gz,true,FASTQ,11996737191,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397506,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/006/SRR28397506/SRR28397506_2.fastq.gz,true,FASTQ,11851187818,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397508,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/008/SRR28397508/SRR28397508_1.fastq.gz,true,FASTQ,10638812959,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397508,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/008/SRR28397508/SRR28397508_2.fastq.gz,true,FASTQ,10417624990,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397509,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/009/SRR28397509/SRR28397509_1.fastq.gz,true,FASTQ,10586842614,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397509,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/009/SRR28397509/SRR28397509_2.fastq.gz,true,FASTQ,10786427468,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397513,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/013/SRR28397513/SRR28397513_1.fastq.gz,true,FASTQ,10827255560,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397513,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/013/SRR28397513/SRR28397513_2.fastq.gz,true,FASTQ,10922446538,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397514,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/014/SRR28397514/SRR28397514_1.fastq.gz,true,FASTQ,11274305552,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397514,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/014/SRR28397514/SRR28397514_2.fastq.gz,true,FASTQ,11454654960,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397515,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/015/SRR28397515/SRR28397515_1.fastq.gz,true,FASTQ,11446965290,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397515,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/015/SRR28397515/SRR28397515_2.fastq.gz,true,FASTQ,11259991151,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397516,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/016/SRR28397516/SRR28397516_1.fastq.gz,true,FASTQ,10738226985,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397516,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/016/SRR28397516/SRR28397516_2.fastq.gz,true,FASTQ,10899225325,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397518,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/018/SRR28397518/SRR28397518_1.fastq.gz,true,FASTQ,10096679711,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397518,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/018/SRR28397518/SRR28397518_2.fastq.gz,true,FASTQ,10266305181,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397519,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/019/SRR28397519/SRR28397519_1.fastq.gz,true,FASTQ,10268244175,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397519,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/019/SRR28397519/SRR28397519_2.fastq.gz,true,FASTQ,10092467739,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397523,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/023/SRR28397523/SRR28397523_1.fastq.gz,true,FASTQ,7522183096,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397523,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/023/SRR28397523/SRR28397523_2.fastq.gz,true,FASTQ,10340395370,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397528,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/028/SRR28397528/SRR28397528_1.fastq.gz,true,FASTQ,12832433634,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397528,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/028/SRR28397528/SRR28397528_2.fastq.gz,true,FASTQ,12776970088,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397530,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/030/SRR28397530/SRR28397530_1.fastq.gz,true,FASTQ,9115290278,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397530,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/030/SRR28397530/SRR28397530_2.fastq.gz,true,FASTQ,9198512334,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397531,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/031/SRR28397531/SRR28397531_1.fastq.gz,true,FASTQ,9284895513,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397531,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/031/SRR28397531/SRR28397531_2.fastq.gz,true,FASTQ,9176189587,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397532,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/032/SRR28397532/SRR28397532_1.fastq.gz,true,FASTQ,11392669149,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397532,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/032/SRR28397532/SRR28397532_2.fastq.gz,true,FASTQ,11600590065,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397533,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/033/SRR28397533/SRR28397533_1.fastq.gz,true,FASTQ,11748298736,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397533,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/033/SRR28397533/SRR28397533_2.fastq.gz,true,FASTQ,11506199415,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397535,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/035/SRR28397535/SRR28397535_1.fastq.gz,true,FASTQ,10317258581,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397535,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/035/SRR28397535/SRR28397535_2.fastq.gz,true,FASTQ,10111673039,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397542,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/042/SRR28397542/SRR28397542_1.fastq.gz,true,FASTQ,6045947575,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397542,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/042/SRR28397542/SRR28397542_2.fastq.gz,true,FASTQ,12748036696,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397549,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/049/SRR28397549/SRR28397549_1.fastq.gz,true,FASTQ,6115405048,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397549,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/049/SRR28397549/SRR28397549_2.fastq.gz,true,FASTQ,11970000042,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397551,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/051/SRR28397551/SRR28397551_1.fastq.gz,true,FASTQ,6859096942,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397551,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/051/SRR28397551/SRR28397551_2.fastq.gz,true,FASTQ,14119709382,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397553,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/053/SRR28397553/SRR28397553_1.fastq.gz,true,FASTQ,6978017161,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397553,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/053/SRR28397553/SRR28397553_2.fastq.gz,true,FASTQ,14756604398,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397556,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/056/SRR28397556/SRR28397556_1.fastq.gz,true,FASTQ,5930728248,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397556,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/056/SRR28397556/SRR28397556_2.fastq.gz,true,FASTQ,11706799243,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397559,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/059/SRR28397559/SRR28397559_1.fastq.gz,true,FASTQ,7570814258,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397559,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/059/SRR28397559/SRR28397559_2.fastq.gz,true,FASTQ,12202993633,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397560,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/060/SRR28397560/SRR28397560_1.fastq.gz,true,FASTQ,6488773653,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397560,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/060/SRR28397560/SRR28397560_2.fastq.gz,true,FASTQ,13274624677,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
humanbrainscope,raw,ENA,SRR28397499,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/099/SRR28397499/SRR28397499_1.fastq.gz,true,FASTQ,11229711122,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397499,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/099/SRR28397499/SRR28397499_2.fastq.gz,true,FASTQ,11535656674,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397500,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/000/SRR28397500/SRR28397500_1.fastq.gz,true,FASTQ,11561004680,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397500,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/000/SRR28397500/SRR28397500_2.fastq.gz,true,FASTQ,11247015408,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397507,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/007/SRR28397507/SRR28397507_1.fastq.gz,true,FASTQ,12140470784,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397507,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/007/SRR28397507/SRR28397507_2.fastq.gz,true,FASTQ,12363147499,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397511,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/011/SRR28397511/SRR28397511_1.fastq.gz,true,FASTQ,12395218711,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397511,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/011/SRR28397511/SRR28397511_2.fastq.gz,true,FASTQ,12156671643,exact ENA fastq_bytes,true,2026-08-01,ATAC-seq
humanbrainscope,raw,ENA,SRR28397520,https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR283/020/SRR28397520/SRR28397520_1.fastq.gz,true,FASTQ,6506081821,exact ENA fastq_bytes,true,2026-08-01,RNA-Seq
