source,source_record_id,collection_id,collection_title,dataset_title,tissues,species,assays,is_multiome_only,cell_count,primary_cell_count,multiome_cell_count,multiome_primary_cell_count,multiome_cell_count_basis,doi,portal_url,raw_data_urls,raw_data_status,processed_data_urls,other_data_urls,available_file_types,has_adata,has_bigwig,has_fragments,has_bed,raw_storage_bytes,raw_storage_basis,processed_storage_bytes,processed_storage_basis,total_storage_bytes,access,retrieved_date
ENCODE,ENCSR716XVF,,ENCODE released multiomics series,Homo sapiens heart left ventricle tissue nuclear fraction female adult (61 years),heart left ventricle,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,13110,13110,13110,13110,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR716XVF/,https://www.encodeproject.org/files/ENCFF888FYF/@@download/ENCFF888FYF.fastq.gz; https://www.encodeproject.org/files/ENCFF809XSD/@@download/ENCFF809XSD.fastq.gz; https://www.encodeproject.org/files/ENCFF027WDM/@@download/ENCFF027WDM.fastq.gz; https://www.encodeproject.org/files/ENCFF481CVN/@@download/ENCFF481CVN.fastq.gz; https://www.encodeproject.org/files/ENCFF474UTK/@@download/ENCFF474UTK.fastq.gz; https://www.encodeproject.org/files/ENCFF985TTZ/@@download/ENCFF985TTZ.fastq.gz; https://www.encodeproject.org/files/ENCFF679CMK/@@download/ENCFF679CMK.fastq.gz; https://www.encodeproject.org/files/ENCFF573OPN/@@download/ENCFF573OPN.fastq.gz; https://www.encodeproject.org/files/ENCFF952OSH/@@download/ENCFF952OSH.fastq.gz; https://www.encodeproject.org/files/ENCFF343HQB/@@download/ENCFF343HQB.fastq.gz; https://www.encodeproject.org/files/ENCFF545MFM/@@download/ENCFF545MFM.fastq.gz; https://www.encodeproject.org/files/ENCFF327YOX/@@download/ENCFF327YOX.fastq.gz; https://www.encodeproject.org/files/ENCFF938KWD/@@download/ENCFF938KWD.fastq.gz; https://www.encodeproject.org/files/ENCFF062QKD/@@download/ENCFF062QKD.fastq.gz; https://www.encodeproject.org/files/ENCFF029YXL/@@download/ENCFF029YXL.fastq.gz; https://www.encodeproject.org/files/ENCFF795UFJ/@@download/ENCFF795UFJ.fastq.gz; https://www.encodeproject.org/files/ENCFF733OOH/@@download/ENCFF733OOH.fastq.gz; https://www.encodeproject.org/files/ENCFF618YOF/@@download/ENCFF618YOF.fastq.gz; https://www.encodeproject.org/files/ENCFF249IRW/@@download/ENCFF249IRW.fastq.gz; https://www.encodeproject.org/files/ENCFF091PAF/@@download/ENCFF091PAF.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF820CGY/@@download/ENCFF820CGY.fastq.gz; https://www.encodeproject.org/files/ENCFF923YVW/@@download/ENCFF923YVW.fastq.gz; https://www.encodeproject.org/files/ENCFF484LMR/@@download/ENCFF484LMR.bam; https://www.encodeproject.org/files/ENCFF843YZF/@@download/ENCFF843YZF.bam; https://www.encodeproject.org/files/ENCFF133YXZ/@@download/ENCFF133YXZ.tar.gz; https://www.encodeproject.org/files/ENCFF913KIW/@@download/ENCFF913KIW.bam; https://www.encodeproject.org/files/ENCFF224DHQ/@@download/ENCFF224DHQ.tar.gz; https://www.encodeproject.org/files/ENCFF944XQK/@@download/ENCFF944XQK.tar.gz; https://www.encodeproject.org/files/ENCFF658FBF/@@download/ENCFF658FBF.tar.gz; https://www.encodeproject.org/files/ENCFF429ZOD/@@download/ENCFF429ZOD.tar.gz; https://www.encodeproject.org/files/ENCFF250NEP/@@download/ENCFF250NEP.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,34801197777,exact sum of released ENCODE read and index-read FASTQs,68128464208,exact sum of other released ENCODE component assets,102929661985,public,2026-08-01
ENCODE,ENCSR725MMM,,ENCODE released multiomics series,Homo sapiens heart left ventricle tissue nuclear fraction male adult (66 years),heart left ventricle,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,21446,21446,21446,21446,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR725MMM/,https://www.encodeproject.org/files/ENCFF798ZIQ/@@download/ENCFF798ZIQ.fastq.gz; https://www.encodeproject.org/files/ENCFF791SSJ/@@download/ENCFF791SSJ.fastq.gz; https://www.encodeproject.org/files/ENCFF085FTU/@@download/ENCFF085FTU.fastq.gz; https://www.encodeproject.org/files/ENCFF016UKO/@@download/ENCFF016UKO.fastq.gz; https://www.encodeproject.org/files/ENCFF337CEN/@@download/ENCFF337CEN.fastq.gz; https://www.encodeproject.org/files/ENCFF358CEO/@@download/ENCFF358CEO.fastq.gz; https://www.encodeproject.org/files/ENCFF291IVN/@@download/ENCFF291IVN.fastq.gz; https://www.encodeproject.org/files/ENCFF398IWB/@@download/ENCFF398IWB.fastq.gz; https://www.encodeproject.org/files/ENCFF469IFG/@@download/ENCFF469IFG.fastq.gz; https://www.encodeproject.org/files/ENCFF891TLA/@@download/ENCFF891TLA.fastq.gz; https://www.encodeproject.org/files/ENCFF052MAQ/@@download/ENCFF052MAQ.fastq.gz; https://www.encodeproject.org/files/ENCFF033RQS/@@download/ENCFF033RQS.fastq.gz; https://www.encodeproject.org/files/ENCFF804XQY/@@download/ENCFF804XQY.fastq.gz; https://www.encodeproject.org/files/ENCFF790XKQ/@@download/ENCFF790XKQ.fastq.gz; https://www.encodeproject.org/files/ENCFF388EKP/@@download/ENCFF388EKP.fastq.gz; https://www.encodeproject.org/files/ENCFF697GPR/@@download/ENCFF697GPR.fastq.gz; https://www.encodeproject.org/files/ENCFF194TGM/@@download/ENCFF194TGM.fastq.gz; https://www.encodeproject.org/files/ENCFF775DIF/@@download/ENCFF775DIF.fastq.gz; https://www.encodeproject.org/files/ENCFF734KVM/@@download/ENCFF734KVM.fastq.gz; https://www.encodeproject.org/files/ENCFF422QJF/@@download/ENCFF422QJF.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF688FMK/@@download/ENCFF688FMK.fastq.gz; https://www.encodeproject.org/files/ENCFF442YKJ/@@download/ENCFF442YKJ.fastq.gz; https://www.encodeproject.org/files/ENCFF047PJW/@@download/ENCFF047PJW.bam; https://www.encodeproject.org/files/ENCFF967CEQ/@@download/ENCFF967CEQ.bam; https://www.encodeproject.org/files/ENCFF535XLW/@@download/ENCFF535XLW.tar.gz; https://www.encodeproject.org/files/ENCFF288GXQ/@@download/ENCFF288GXQ.tar.gz; https://www.encodeproject.org/files/ENCFF852ZZM/@@download/ENCFF852ZZM.bam; https://www.encodeproject.org/files/ENCFF344ORC/@@download/ENCFF344ORC.tar.gz; https://www.encodeproject.org/files/ENCFF596XTQ/@@download/ENCFF596XTQ.tar.gz; https://www.encodeproject.org/files/ENCFF616KUA/@@download/ENCFF616KUA.tar.gz; https://www.encodeproject.org/files/ENCFF332PIV/@@download/ENCFF332PIV.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,110361558900,exact sum of released ENCODE read and index-read FASTQs,284364638378,exact sum of other released ENCODE component assets,394726197278,public,2026-08-01
ENCODE,ENCSR727WGO,,ENCODE released multiomics series,Homo sapiens ovary tissue nuclear fraction female adult (61 years),ovary,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,27428,27428,27428,27428,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR727WGO/,https://www.encodeproject.org/files/ENCFF573NNR/@@download/ENCFF573NNR.fastq.gz; https://www.encodeproject.org/files/ENCFF758XXC/@@download/ENCFF758XXC.fastq.gz; https://www.encodeproject.org/files/ENCFF455WOQ/@@download/ENCFF455WOQ.fastq.gz; https://www.encodeproject.org/files/ENCFF804LOP/@@download/ENCFF804LOP.fastq.gz; https://www.encodeproject.org/files/ENCFF281GEH/@@download/ENCFF281GEH.fastq.gz; https://www.encodeproject.org/files/ENCFF510NCD/@@download/ENCFF510NCD.fastq.gz; https://www.encodeproject.org/files/ENCFF919BFO/@@download/ENCFF919BFO.fastq.gz; https://www.encodeproject.org/files/ENCFF326FTJ/@@download/ENCFF326FTJ.fastq.gz; https://www.encodeproject.org/files/ENCFF022TYN/@@download/ENCFF022TYN.fastq.gz; https://www.encodeproject.org/files/ENCFF066QDY/@@download/ENCFF066QDY.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF336NLT/@@download/ENCFF336NLT.fastq.gz; https://www.encodeproject.org/files/ENCFF907LZL/@@download/ENCFF907LZL.fastq.gz; https://www.encodeproject.org/files/ENCFF327OQY/@@download/ENCFF327OQY.bam; https://www.encodeproject.org/files/ENCFF894HPS/@@download/ENCFF894HPS.bam; https://www.encodeproject.org/files/ENCFF457SHC/@@download/ENCFF457SHC.tar.gz; https://www.encodeproject.org/files/ENCFF994MYE/@@download/ENCFF994MYE.bam; https://www.encodeproject.org/files/ENCFF994JVH/@@download/ENCFF994JVH.tar.gz; https://www.encodeproject.org/files/ENCFF938HOM/@@download/ENCFF938HOM.tar.gz; https://www.encodeproject.org/files/ENCFF800GFT/@@download/ENCFF800GFT.tar.gz; https://www.encodeproject.org/files/ENCFF111JYB/@@download/ENCFF111JYB.tar.gz; https://www.encodeproject.org/files/ENCFF603EXK/@@download/ENCFF603EXK.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,38972974004,exact sum of released ENCODE read and index-read FASTQs,106554980846,exact sum of other released ENCODE component assets,145527954850,public,2026-08-01
ENCODE,ENCSR728OVE,,ENCODE released multiomics series,Homo sapiens liver tissue nuclear fraction female adult (39 years),liver,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,14367,14367,14367,14367,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR728OVE/,https://www.encodeproject.org/files/ENCFF665CUM/@@download/ENCFF665CUM.fastq.gz; https://www.encodeproject.org/files/ENCFF657GDU/@@download/ENCFF657GDU.fastq.gz; https://www.encodeproject.org/files/ENCFF055GDP/@@download/ENCFF055GDP.fastq.gz; https://www.encodeproject.org/files/ENCFF451MFE/@@download/ENCFF451MFE.fastq.gz; https://www.encodeproject.org/files/ENCFF777ORW/@@download/ENCFF777ORW.fastq.gz; https://www.encodeproject.org/files/ENCFF969GSH/@@download/ENCFF969GSH.fastq.gz; https://www.encodeproject.org/files/ENCFF414GGW/@@download/ENCFF414GGW.fastq.gz; https://www.encodeproject.org/files/ENCFF290TFC/@@download/ENCFF290TFC.fastq.gz; https://www.encodeproject.org/files/ENCFF714FWE/@@download/ENCFF714FWE.fastq.gz; https://www.encodeproject.org/files/ENCFF192HTU/@@download/ENCFF192HTU.fastq.gz; https://www.encodeproject.org/files/ENCFF177DBK/@@download/ENCFF177DBK.fastq.gz; https://www.encodeproject.org/files/ENCFF330OZF/@@download/ENCFF330OZF.fastq.gz; https://www.encodeproject.org/files/ENCFF576EWF/@@download/ENCFF576EWF.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF859SMH/@@download/ENCFF859SMH.fastq.gz; https://www.encodeproject.org/files/ENCFF289MPA/@@download/ENCFF289MPA.fastq.gz; https://www.encodeproject.org/files/ENCFF304VQW/@@download/ENCFF304VQW.bam; https://www.encodeproject.org/files/ENCFF067KIG/@@download/ENCFF067KIG.bam; https://www.encodeproject.org/files/ENCFF589YDE/@@download/ENCFF589YDE.tar.gz; https://www.encodeproject.org/files/ENCFF038LZO/@@download/ENCFF038LZO.bam; https://www.encodeproject.org/files/ENCFF678ZEZ/@@download/ENCFF678ZEZ.tar.gz; https://www.encodeproject.org/files/ENCFF858PYR/@@download/ENCFF858PYR.tar.gz; https://www.encodeproject.org/files/ENCFF655VXT/@@download/ENCFF655VXT.tar.gz; https://www.encodeproject.org/files/ENCFF760JVE/@@download/ENCFF760JVE.tar.gz; https://www.encodeproject.org/files/ENCFF741IOT/@@download/ENCFF741IOT.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,43128178348,exact sum of released ENCODE read and index-read FASTQs,89218401150,exact sum of other released ENCODE component assets,132346579498,public,2026-08-01
ENCODE,ENCSR730AXV,,ENCODE released multiomics series,Homo sapiens heart left ventricle tissue nuclear fraction female adult (50 years),heart left ventricle,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,13272,13272,13272,13272,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR730AXV/,https://www.encodeproject.org/files/ENCFF107RUI/@@download/ENCFF107RUI.fastq.gz; https://www.encodeproject.org/files/ENCFF914QER/@@download/ENCFF914QER.fastq.gz; https://www.encodeproject.org/files/ENCFF031NOR/@@download/ENCFF031NOR.fastq.gz; https://www.encodeproject.org/files/ENCFF297JKZ/@@download/ENCFF297JKZ.fastq.gz; https://www.encodeproject.org/files/ENCFF441VAN/@@download/ENCFF441VAN.fastq.gz; https://www.encodeproject.org/files/ENCFF158SVD/@@download/ENCFF158SVD.fastq.gz; https://www.encodeproject.org/files/ENCFF523AEZ/@@download/ENCFF523AEZ.fastq.gz; https://www.encodeproject.org/files/ENCFF278UIG/@@download/ENCFF278UIG.fastq.gz; https://www.encodeproject.org/files/ENCFF686JEL/@@download/ENCFF686JEL.fastq.gz; https://www.encodeproject.org/files/ENCFF629CUT/@@download/ENCFF629CUT.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF257DEF/@@download/ENCFF257DEF.fastq.gz; https://www.encodeproject.org/files/ENCFF797DKG/@@download/ENCFF797DKG.fastq.gz; https://www.encodeproject.org/files/ENCFF791VID/@@download/ENCFF791VID.bam; https://www.encodeproject.org/files/ENCFF003PYR/@@download/ENCFF003PYR.bam; https://www.encodeproject.org/files/ENCFF394PVM/@@download/ENCFF394PVM.tar.gz; https://www.encodeproject.org/files/ENCFF890MQZ/@@download/ENCFF890MQZ.bam; https://www.encodeproject.org/files/ENCFF944AQV/@@download/ENCFF944AQV.tar.gz; https://www.encodeproject.org/files/ENCFF474ZVW/@@download/ENCFF474ZVW.tar.gz; https://www.encodeproject.org/files/ENCFF467RZG/@@download/ENCFF467RZG.tar.gz; https://www.encodeproject.org/files/ENCFF459ZSZ/@@download/ENCFF459ZSZ.tar.gz; https://www.encodeproject.org/files/ENCFF245BNG/@@download/ENCFF245BNG.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,32536705282,exact sum of released ENCODE read and index-read FASTQs,64112108221,exact sum of other released ENCODE component assets,96648813503,public,2026-08-01
ENCODE,ENCSR765ROV,,ENCODE released multiomics series,Mus musculus strain B6CASTF1/J layer of hippocampus tissue nuclear fraction female adult (2 months),layer of hippocampus,Mus musculus,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,5011,5011,5011,5011,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR765ROV/,https://www.encodeproject.org/files/ENCFF555MUV/@@download/ENCFF555MUV.fastq.gz; https://www.encodeproject.org/files/ENCFF165NVS/@@download/ENCFF165NVS.fastq.gz; https://www.encodeproject.org/files/ENCFF799DAG/@@download/ENCFF799DAG.fastq.gz; https://www.encodeproject.org/files/ENCFF774THV/@@download/ENCFF774THV.fastq.gz; https://www.encodeproject.org/files/ENCFF164ZWR/@@download/ENCFF164ZWR.fastq.gz; https://www.encodeproject.org/files/ENCFF048RHV/@@download/ENCFF048RHV.fastq.gz; https://www.encodeproject.org/files/ENCFF258HFO/@@download/ENCFF258HFO.fastq.gz; https://www.encodeproject.org/files/ENCFF373PCQ/@@download/ENCFF373PCQ.fastq.gz; https://www.encodeproject.org/files/ENCFF447UWN/@@download/ENCFF447UWN.fastq.gz; https://www.encodeproject.org/files/ENCFF773VCX/@@download/ENCFF773VCX.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF878XTZ/@@download/ENCFF878XTZ.fastq.gz; https://www.encodeproject.org/files/ENCFF375IXY/@@download/ENCFF375IXY.fastq.gz; https://www.encodeproject.org/files/ENCFF938ZJO/@@download/ENCFF938ZJO.bam; https://www.encodeproject.org/files/ENCFF860TXD/@@download/ENCFF860TXD.bam; https://www.encodeproject.org/files/ENCFF895ZNJ/@@download/ENCFF895ZNJ.tar.gz; https://www.encodeproject.org/files/ENCFF986JQM/@@download/ENCFF986JQM.bam; https://www.encodeproject.org/files/ENCFF786SQX/@@download/ENCFF786SQX.tar.gz; https://www.encodeproject.org/files/ENCFF857LAM/@@download/ENCFF857LAM.tar.gz; https://www.encodeproject.org/files/ENCFF152KHN/@@download/ENCFF152KHN.tar.gz; https://www.encodeproject.org/files/ENCFF244ZFC/@@download/ENCFF244ZFC.tar.gz; https://www.encodeproject.org/files/ENCFF961FHF/@@download/ENCFF961FHF.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,27760012971,exact sum of released ENCODE read and index-read FASTQs,56989538631,exact sum of other released ENCODE component assets,84749551602,public,2026-08-01
ENCODE,ENCSR768WQT,,ENCODE released multiomics series,Homo sapiens heart left ventricle tissue nuclear fraction male adult (25 years),heart left ventricle,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,11045,11045,11045,11045,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR768WQT/,https://www.encodeproject.org/files/ENCFF602MDS/@@download/ENCFF602MDS.fastq.gz; https://www.encodeproject.org/files/ENCFF070UQH/@@download/ENCFF070UQH.fastq.gz; https://www.encodeproject.org/files/ENCFF212NGT/@@download/ENCFF212NGT.fastq.gz; https://www.encodeproject.org/files/ENCFF884NPJ/@@download/ENCFF884NPJ.fastq.gz; https://www.encodeproject.org/files/ENCFF427XMS/@@download/ENCFF427XMS.fastq.gz; https://www.encodeproject.org/files/ENCFF161LPA/@@download/ENCFF161LPA.fastq.gz; https://www.encodeproject.org/files/ENCFF832NAM/@@download/ENCFF832NAM.fastq.gz; https://www.encodeproject.org/files/ENCFF247KPQ/@@download/ENCFF247KPQ.fastq.gz; https://www.encodeproject.org/files/ENCFF364MIM/@@download/ENCFF364MIM.fastq.gz; https://www.encodeproject.org/files/ENCFF652OJX/@@download/ENCFF652OJX.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF222CUO/@@download/ENCFF222CUO.fastq.gz; https://www.encodeproject.org/files/ENCFF468VFF/@@download/ENCFF468VFF.fastq.gz; https://www.encodeproject.org/files/ENCFF596JUG/@@download/ENCFF596JUG.bam; https://www.encodeproject.org/files/ENCFF779DMG/@@download/ENCFF779DMG.bam; https://www.encodeproject.org/files/ENCFF718FRI/@@download/ENCFF718FRI.tar.gz; https://www.encodeproject.org/files/ENCFF596PVI/@@download/ENCFF596PVI.bam; https://www.encodeproject.org/files/ENCFF634GVC/@@download/ENCFF634GVC.tar.gz; https://www.encodeproject.org/files/ENCFF137CCP/@@download/ENCFF137CCP.tar.gz; https://www.encodeproject.org/files/ENCFF861QBB/@@download/ENCFF861QBB.tar.gz; https://www.encodeproject.org/files/ENCFF862QRX/@@download/ENCFF862QRX.tar.gz; https://www.encodeproject.org/files/ENCFF492GYR/@@download/ENCFF492GYR.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,30012671007,exact sum of released ENCODE read and index-read FASTQs,66421287224,exact sum of other released ENCODE component assets,96433958231,public,2026-08-01
ENCODE,ENCSR775AZP,,ENCODE released multiomics series,Homo sapiens psoas muscle tissue nuclear fraction female adult (41 years),psoas muscle,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,7579,7579,7579,7579,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR775AZP/,https://www.encodeproject.org/files/ENCFF293FVB/@@download/ENCFF293FVB.fastq.gz; https://www.encodeproject.org/files/ENCFF923HGY/@@download/ENCFF923HGY.fastq.gz; https://www.encodeproject.org/files/ENCFF962FYQ/@@download/ENCFF962FYQ.fastq.gz; https://www.encodeproject.org/files/ENCFF176LTK/@@download/ENCFF176LTK.fastq.gz; https://www.encodeproject.org/files/ENCFF449IAD/@@download/ENCFF449IAD.fastq.gz; https://www.encodeproject.org/files/ENCFF857GNQ/@@download/ENCFF857GNQ.fastq.gz; https://www.encodeproject.org/files/ENCFF997HQU/@@download/ENCFF997HQU.fastq.gz; https://www.encodeproject.org/files/ENCFF045NXG/@@download/ENCFF045NXG.fastq.gz; https://www.encodeproject.org/files/ENCFF440UMX/@@download/ENCFF440UMX.fastq.gz; https://www.encodeproject.org/files/ENCFF814XRG/@@download/ENCFF814XRG.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF941RXH/@@download/ENCFF941RXH.fastq.gz; https://www.encodeproject.org/files/ENCFF174YNS/@@download/ENCFF174YNS.fastq.gz; https://www.encodeproject.org/files/ENCFF780XDF/@@download/ENCFF780XDF.bam; https://www.encodeproject.org/files/ENCFF826QZW/@@download/ENCFF826QZW.bam; https://www.encodeproject.org/files/ENCFF832YIV/@@download/ENCFF832YIV.tar.gz; https://www.encodeproject.org/files/ENCFF930GKT/@@download/ENCFF930GKT.bam; https://www.encodeproject.org/files/ENCFF418SND/@@download/ENCFF418SND.tar.gz; https://www.encodeproject.org/files/ENCFF831OBZ/@@download/ENCFF831OBZ.tar.gz; https://www.encodeproject.org/files/ENCFF820LUU/@@download/ENCFF820LUU.tar.gz; https://www.encodeproject.org/files/ENCFF701VIQ/@@download/ENCFF701VIQ.tar.gz; https://www.encodeproject.org/files/ENCFF220CCK/@@download/ENCFF220CCK.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,40977202746,exact sum of released ENCODE read and index-read FASTQs,87665250847,exact sum of other released ENCODE component assets,128642453593,public,2026-08-01
ENCODE,ENCSR788DZO,,ENCODE released multiomics series,Homo sapiens right lobe of liver tissue nuclear fraction female adult (47 years),right lobe of liver,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,9497,9497,9497,9497,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR788DZO/,https://www.encodeproject.org/files/ENCFF557VJT/@@download/ENCFF557VJT.fastq.gz; https://www.encodeproject.org/files/ENCFF656WTS/@@download/ENCFF656WTS.fastq.gz; https://www.encodeproject.org/files/ENCFF633WYG/@@download/ENCFF633WYG.fastq.gz; https://www.encodeproject.org/files/ENCFF655ECF/@@download/ENCFF655ECF.fastq.gz; https://www.encodeproject.org/files/ENCFF654UWB/@@download/ENCFF654UWB.fastq.gz; https://www.encodeproject.org/files/ENCFF817GCS/@@download/ENCFF817GCS.fastq.gz; https://www.encodeproject.org/files/ENCFF698NTC/@@download/ENCFF698NTC.fastq.gz; https://www.encodeproject.org/files/ENCFF687BEZ/@@download/ENCFF687BEZ.fastq.gz; https://www.encodeproject.org/files/ENCFF803GJE/@@download/ENCFF803GJE.fastq.gz; https://www.encodeproject.org/files/ENCFF555WUM/@@download/ENCFF555WUM.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF233ZQS/@@download/ENCFF233ZQS.fastq.gz; https://www.encodeproject.org/files/ENCFF899SEK/@@download/ENCFF899SEK.fastq.gz; https://www.encodeproject.org/files/ENCFF750XKX/@@download/ENCFF750XKX.bam; https://www.encodeproject.org/files/ENCFF211UZB/@@download/ENCFF211UZB.bam; https://www.encodeproject.org/files/ENCFF673SPK/@@download/ENCFF673SPK.tar.gz; https://www.encodeproject.org/files/ENCFF070GXQ/@@download/ENCFF070GXQ.bam; https://www.encodeproject.org/files/ENCFF434VZS/@@download/ENCFF434VZS.tar.gz; https://www.encodeproject.org/files/ENCFF589LJM/@@download/ENCFF589LJM.tar.gz; https://www.encodeproject.org/files/ENCFF805VIL/@@download/ENCFF805VIL.tar.gz; https://www.encodeproject.org/files/ENCFF753EFM/@@download/ENCFF753EFM.tar.gz; https://www.encodeproject.org/files/ENCFF340ASW/@@download/ENCFF340ASW.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,24666109457,exact sum of released ENCODE read and index-read FASTQs,66399272358,exact sum of other released ENCODE component assets,91065381815,public,2026-08-01
ENCODE,ENCSR788RCF,,ENCODE released multiomics series,Homo sapiens liver tissue nuclear fraction male adult (45 years),liver,Homo sapiens,single-cell RNA sequencing assay; single-nucleus ATAC-seq,true,2673,2673,2673,2673,provider-reported estimated nuclei,,https://www.encodeproject.org/experiments/ENCSR788RCF/,https://www.encodeproject.org/files/ENCFF438MEI/@@download/ENCFF438MEI.fastq.gz; https://www.encodeproject.org/files/ENCFF727BFJ/@@download/ENCFF727BFJ.fastq.gz; https://www.encodeproject.org/files/ENCFF030DGY/@@download/ENCFF030DGY.fastq.gz; https://www.encodeproject.org/files/ENCFF773VSA/@@download/ENCFF773VSA.fastq.gz; https://www.encodeproject.org/files/ENCFF842BLF/@@download/ENCFF842BLF.fastq.gz; https://www.encodeproject.org/files/ENCFF842TPH/@@download/ENCFF842TPH.fastq.gz; https://www.encodeproject.org/files/ENCFF330URN/@@download/ENCFF330URN.fastq.gz; https://www.encodeproject.org/files/ENCFF230PXN/@@download/ENCFF230PXN.fastq.gz; https://www.encodeproject.org/files/ENCFF973EEQ/@@download/ENCFF973EEQ.fastq.gz; https://www.encodeproject.org/files/ENCFF076CCO/@@download/ENCFF076CCO.fastq.gz; https://www.encodeproject.org/files/ENCFF942OVA/@@download/ENCFF942OVA.fastq.gz; https://www.encodeproject.org/files/ENCFF724JTH/@@download/ENCFF724JTH.fastq.gz; https://www.encodeproject.org/files/ENCFF722PLN/@@download/ENCFF722PLN.fastq.gz,direct released FASTQ assets supplied,https://www.encodeproject.org/files/ENCFF004CMN/@@download/ENCFF004CMN.fastq.gz; https://www.encodeproject.org/files/ENCFF485OSQ/@@download/ENCFF485OSQ.fastq.gz; https://www.encodeproject.org/files/ENCFF136IMJ/@@download/ENCFF136IMJ.bam; https://www.encodeproject.org/files/ENCFF765LBA/@@download/ENCFF765LBA.bam; https://www.encodeproject.org/files/ENCFF033LOH/@@download/ENCFF033LOH.tar.gz; https://www.encodeproject.org/files/ENCFF311QES/@@download/ENCFF311QES.bam; https://www.encodeproject.org/files/ENCFF606IOV/@@download/ENCFF606IOV.tar.gz; https://www.encodeproject.org/files/ENCFF872JQP/@@download/ENCFF872JQP.tar.gz; https://www.encodeproject.org/files/ENCFF542DNB/@@download/ENCFF542DNB.tar.gz; https://www.encodeproject.org/files/ENCFF025GUF/@@download/ENCFF025GUF.tar.gz; https://www.encodeproject.org/files/ENCFF256UTW/@@download/ENCFF256UTW.tar.gz,,BAM; FASTQ; GZ; fragment,false,false,true,false,39716536676,exact sum of released ENCODE read and index-read FASTQs,104383707547,exact sum of other released ENCODE component assets,144100244223,public,2026-08-01
